#q1           q2            q3            q4            q5            q6            q7            q8            q9            q10           q11           q12           q13           q14           q15           q16           lamb9         lamb10        lamb11        lamb12        lamb13        lamb14        lamb15        lamb16        
-5.1308224295234060e-17  1.0000000000000000e+00  1.6365989898308214e-01  3.0600602320541301e+00  1.6711603904214978e+00  1.6195947176960200e+01  1.8281324224358261e+01  1.2634997045660725e+02  2.3455077138784773e+02  1.3459761715938707e+03  3.5572146420337644e+03  1.8641446914392272e+04  6.3415783557441515e+04  3.2316596199913183e+05  1.3180542672548331e+06  6.7974112261890350e+06  8.1350123831622073e-02  5.0154728828297501e-01  -2.7217650504763002e-02  8.4871567819642642e-04  -1.6642293255219479e-05  2.0048592533786983e-07  -1.3578886424082721e-09  3.9250539462294240e-12  
-8.6039085849137366e-17  1.0000000000000004e+00  1.8133407710921709e-01  3.0765440484275599e+00  1.8648340163495063e+00  1.6524803334129814e+01  2.0664073408741558e+01  1.3243069087680507e+02  2.7051650618919842e+02  1.4677746561133638e+03  4.2222930479635888e+03  2.1386262296755111e+04  7.8210005274464114e+04  3.9346464628336322e+05  1.7060441505185161e+06  8.8446899186940845e+06  8.9828965926777748e-02  5.0252387700391732e-01  -3.0081782705716618e-02  9.3096478206822328e-04  -1.6956038220631373e-05  1.8608701604134156e-07  -1.1499206211371156e-09  3.0935781780891201e-12  
6.9177168108800395e-16  1.0000000000000004e+00  2.3806426315887738e-01  2.9293521958067843e+00  2.1978587058132319e+00  1.4493936972730499e+01  2.1015155841790691e+01  1.0392714675969641e+02  2.2923118999619155e+02  9.9589017355707983e+02  2.8842195187661009e+03  1.2031966574085489e+04  4.1662115790638811e+04  1.7522574656565383e+05  6.8473352678881888e+05  2.9744860604283875e+06  1.2536179908487283e-01  4.4436705291868434e-01  -3.7100760316756076e-02  1.2444180573674475e-02  -1.8609953672616716e-03  1.5278710757574897e-04  -6.7994777482418949e-06  1.3685982019933055e-07  
-8.8218941680097541e-17  1.0000000000000004e+00  2.7074341578774058e-01  3.0861480854465184e+00  2.6997395646951867e+00  1.6949853552460521e+01  2.8968130410542482e+01  1.4157484626055572e+02  3.6741442898779593e+02  1.6427443577505658e+03  5.5520185510650917e+03  2.4720361233108244e+04  9.9100131991072209e+04  4.5776859670495876e+05  2.0620955055261289e+06  1.0043914939384568e+07  1.3974771906333985e-01  4.8535899351745809e-01  -4.6462233073422246e-02  5.7223021487398098e-03  -4.4412625543381731e-04  2.5108505649651918e-05  -9.7536791447153698e-07  1.7616119000855280e-08  
-1.9355000445037262e-17  1.0000000000000000e+00  -2.1670716431461651e-01  3.0673628125837569e+00  -2.1795916767838461e+00  1.6462337622394699e+01  -2.3490342604442343e+01  1.3206452648264371e+02  -2.9742599395587553e+02  1.4593122769277884e+03  -4.4591826711038875e+03  2.0946293080121606e+04  -7.8607571385931355e+04  3.7274494396410929e+05  -1.6118592602084698e+06  7.9301469638234274e+06  -1.1013819814787305e-01  4.9371431102985613e-01  3.6843283561596107e-02  3.0737752952741020e-03  1.5159849724868463e-04  4.8350291123710123e-06  9.6602375709155747e-08  8.2885511127658133e-10  
-3.7017021816914099e-15  9.9999999999999944e-01  1.1038748625991562e-01  3.0001535999538125e+00  1.0968277116603817e+00  1.5122595492574645e+01  1.1444593370998161e+01  1.0835781837849628e+02  1.3685451127879710e+02  1.0193774255043786e+03  1.8850293271122086e+03  1.2010835145687313e+04  2.9678287031082575e+04  1.7155785927465395e+05  5.2908491494444478e+05  2.8967903812946663e+06  5.5243086343776809e-02  4.9386277437446385e-01  -1.8087705538223548e-02  1.5162447090822813e-03  -1.1037196159803817e-04  7.6821868677773795e-06  -4.3029259239295230e-07  1.3002489248792314e-08  
-2.0059306456776955e-17  9.9999999999999967e-01  -2.0028120121094314e-01  3.0943625478334504e+00  -2.0740328747651939e+00  1.6891037018856220e+01  -2.3286570436919291e+01  1.3940751442393454e+02  -3.1135521753231217e+02  1.6124126277260712e+03  -5.0103347576522565e+03  2.4784087629887759e+04  -9.6678124953672959e+04  4.8496088165984652e+05  -2.2205446506914636e+06  1.1671973119582277e+07  -9.8948638492644680e-02  5.0325462959067646e-01  3.3168634651264947e-02  1.0999927284283820e-03  2.1118831766078068e-05  2.3716164704448096e-07  1.4493643964353001e-09  3.7231215004327359e-12  
2.0834544204564739e-17  1.0000000000000002e+00  2.2523555181970628e-01  3.1141239379712338e+00  2.3436422228080258e+00  1.7319687585416659e+01  2.6608003254002497e+01  1.4783614780886350e+02  3.6269835172408000e+02  1.7913262853687595e+03  6.0057966875436423e+03  2.9082947942855404e+04  1.2037892834007229e+05  6.0366942562499095e+05  2.8973122585643488e+06  1.5450092424406081e+07  1.1135026677470181e-01  5.0287348004058630e-01  -3.7365456052554515e-02  1.6016628564039577e-03  -4.5423070241732185e-05  8.0604918551308280e-07  -8.0915432194467719e-09  3.5326026491965723e-11  
9.7339306628039596e-18  9.9999999999999944e-01  -2.4967038243460202e-01  3.1437209110966053e+00  -2.6280149478024537e+00  1.7944492171057686e+01  -3.0494993184806471e+01  1.6034632893198022e+02  -4.3043233043840087e+02  2.0704761435669989e+03  -7.4919241781785759e+03  3.6307213677492800e+04  -1.6037441013338309e+05  8.2257468180813675e+05  -4.1871525290284227e+06  2.3200247120801758e+07  -1.2290215707978873e-01  5.0425955868595251e-01  4.1333060532676179e-02  1.8275945745119700e-03  4.6992547265311125e-05  7.1280896796307657e-07  5.9547771647276856e-09  2.1249705705570964e-11  
-8.4545503225590634e-17  1.0000000000000004e+00  1.3659185090816706e-01  3.0421975459997954e+00  1.3864906246808852e+00  1.5833310674130271e+01  1.4987654057077652e+01  1.1970312373606984e+02  1.8856380870038524e+02  1.2166198167505140e+03  2.7789403454907924e+03  1.5856740160761548e+04  4.7659260785381237e+04  2.5603729302111416e+05  9.4301120916133933e+05  4.9809787956751538e+06  6.7987672762826787e-02  5.0117661728600116e-01  -2.2719440619260747e-02  5.7633325767838389e-04  -9.5329951091718672e-06  1.0007660005001400e-07  -6.0508023934874962e-10  1.6040027876901060e-12  
9.1506486397476657e-17  9.9999999999999978e-01  1.5131441932709766e-01  3.0520955053984955e+00  1.5414588919707881e+00  1.6031520166983825e+01  1.6778614386120260e+01  1.2330068778285684e+02  2.1347105220378901e+02  1.2860259723891379e+03  3.1975260124047454e+03  1.7337436773660433e+04  5.6051031661101872e+04  2.9137015099955042e+05  1.1403404466765772e+06  5.9258702588648964e+06  7.5230507195201093e-02  5.0150874832736059e-01  -2.5156785004542281e-02  6.9477083108658393e-04  -1.1909634647795839e-05  1.2586466457482501e-07  -7.5933119928803052e-10  2.0280742138500810e-12  
-1.6220361406960563e-16  1.0000000000000004e+00  -1.5303257108659812e-01  3.0523240984975959e+00  -1.5584306145623092e+00  1.6039741316329742e+01  -1.6958282444010493e+01  1.2348352362155501e+02  -2.1571700414442932e+02  1.2898452678029767e+03  -3.2310753716977065e+03  1.7420380965745633e+04  -5.6646775126734843e+04  2.9330999453440664e+05  -1.1527686292760936e+06  5.9753826179192634e+06  -7.6121812834750183e-02  5.0131131178111887e-01  2.5452614067188444e-02  7.5022072266328111e-04  1.4728928043183126e-05  1.8572643525975419e-07  1.3662889764447724e-09  4.4701904788726910e-12  
4.2860266035366741e-16  9.9999999999999978e-01  1.0175483071034924e-01  2.9878405649244919e+00  1.0066526472091677e+00  1.4923732545229287e+01  1.0417726076337523e+01  1.0535972284471042e+02  1.2306149729932984e+02  9.7074620406580152e+02  1.6675551702590337e+03  1.1137057464496596e+04  2.5720601447178880e+04  1.5409017025896854e+05  4.4733358712904248e+05  2.5094080919941398e+06  5.0740246441164691e-02  4.9151959582717974e-01  -1.6406781015587454e-02  1.8326310468438226e-03  -1.5289945939978545e-04  9.5783750192073272e-06  -3.8423723529011872e-07  7.9622745385486963e-09  
-6.9204838001365786e-17  1.0000000000000000e+00  1.7380471429890923e-02  3.0003092401006000e+00  1.7303867590318522e-01  1.5006828818061301e+01  1.8097198560779133e+00  1.0512569247683221e+02  2.1640923975037307e+01  9.4732969170420608e+02  2.9666902056135729e+02  1.0440680087754416e+04  4.6164321236928217e+03  1.3609693693807966e+05  8.0625995514528913e+04  2.0488592028065885e+06  8.8031202558404419e-03  4.9997101598051669e-01  -2.9776709639649413e-03  1.0991095591579542e-05  9.8549396570026195e-06  7.7789155429607757e-07  -1.8664399010554454e-07  6.0845545685144088e-09  
-1.0392536965573175e-16  1.0000000000000002e+00  1.2915311991740927e-01  3.0369772323689022e+00  1.3080924956097593e+00  1.5731603259007777e+01  1.4083909073363625e+01  1.1789477883491917e+02  1.7609340231671621e+02  1.1823748924536540e+03  2.5722150884897746e+03  1.5140007597659463e+04  4.3593752226539160e+04  2.3929259525542744e+05  8.4967911140926089e+05  4.5438407775524929e+06  6.4351636415673999e-02  5.0087609250312226e-01  -2.1497880471961377e-02  5.4565822041199418e-04  -9.2593699202379307e-06  9.9400764594942861e-08  -6.0569621585175954e-10  1.5951006562066178e-12  
8.9210319980448135e-17  1.0000000000000000e+00  -4.1193562528134281e-01  3.3370613350978262e+00  -4.5081864967739564e+00  2.2302728345559604e+01  -5.7147229006053514e+01  2.5302612766330742e+02  -9.2913479493075420e+02  4.2875679897840482e+03  -1.9474968006567666e+04  9.8564102299637176e+04  -5.1628625211091375e+05  2.8869115565418890e+06  -1.6860341725759804e+07  1.0336802219409066e+08  -2.0524271366160526e-01  5.0071400918349396e-01  7.0034530884095753e-02  6.9415278060661785e-03  4.1503079768497649e-04  1.4352595627624380e-05  2.6384978426249560e-07  1.9938469745799920e-09  
4.1507133760821201e-15  1.0000000000000002e+00  -1.4197112879266072e-01  3.0468228140071907e+00  -1.4442758891544289e+00  1.5921660108406616e+01  -1.5671891282050785e+01  1.2126419529649637e+02  -1.9831793952422274e+02  1.2462844926208770e+03  -2.9465346872868377e+03  1.6484510772965779e+04  -5.1079331536178222e+04  2.7095900207715866e+05  -1.0244792636454564e+06  5.3793597653345885e+06  -7.0579355754375711e-02  5.0156295998002742e-01  2.3593331907880252e-02  5.7234907948113054e-04  8.2024792236885441e-06  6.9922635858518750e-08  3.2942354285647855e-10  6.6386197065037393e-13  
4.7536895174576021e-18  1.0000000000000004e+00  -2.0019273078755601e-01  3.0877908354943404e+00  -2.0617715068582965e+00  1.6773194583352119e+01  -2.2957547368875872e+01  1.3724763335924865e+02  -3.0336532637443963e+02  1.5663142547296172e+03  -4.8040429463293804e+03  2.3623085962797068e+04  -9.0748931390365789e+04  4.5077887857300788e+05  -2.0280756685171854e+06  1.0510121446014669e+07  -9.9372117849410121e-02  5.0178361762326840e-01  3.3299574596927346e-02  1.3559578594162637e-03  3.6677255147336921e-05  6.2756655233322524e-07  6.0920631296367046e-09  2.5407853956836657e-11  
-4.6193939987159946e-16  9.9999999999999978e-01  1.6825391247511912e-01  3.0656994401483733e+00  1.7234587763423928e+00  1.6303802670164703e+01  1.8951685340145282e+01  1.2829848765780656e+02  2.4504662171013055e+02  1.3845292440117641e+03  3.7567908645107068e+03  1.9504743796524384e+04  6.7936740852383649e+04  3.4518934328458022e+05  1.4377610582516766e+06  7.4363038112714887e+06  8.3455034041170925e-02  5.0214071707715868e-01  -2.7925920564101786e-02  8.0931030917508120e-04  -1.4581496920006481e-05  1.6233538760161723e-07  -1.0297373389482352e-09  2.8524112692446803e-12  
-1.7359892846969225e-16  1.0000000000000002e+00  1.6200215941298840e-01  2.9072502218010254e+00  1.5738472904629823e+00  1.4034657774111292e+01  1.5657188606327056e+01  9.6814099143751307e+01  1.7607043032094734e+02  8.9032123284270619e+02  2.2707098991076027e+03  1.0426602308404008e+04  3.3567167726503343e+04  1.4978314443453783e+05  5.6615493784658727e+05  2.5573267284650551e+06  7.1028282483850749e-02  4.5635169007008247e-01  -1.5560002213547384e-02  7.8545173714099289e-03  -2.0911207068992073e-03  2.5340410044831578e-04  -1.5068400188227251e-05  3.7065632474134512e-07  
1.1076580032092054e-16  9.9999999999999978e-01  -6.0492941383016745e-02  3.0087916127973040e+00  -6.0698342553849893e-01  1.5169132065604449e+01  -6.4137816739410329e+00  1.0789926095636827e+02  -7.7745225771670675e+01  9.9667848978649829e+02  -1.0847630693040526e+03  1.1387869424565146e+04  -1.7263919098407394e+04  1.5587993858587270e+05  -3.1010339242068387e+05  2.4986482281859508e+06  -3.0206363437493066e-02  5.0036511866695554e-01  1.0073840581749793e-02  9.1334823333330417e-05  4.6176933675307297e-07  1.3529156161779312e-09  2.1606084248736440e-12  1.4622965232746856e-15  
1.3295845812167853e-16  1.0000000000000000e+00  3.2409757670342304e-01  3.1759814860818754e+00  3.3514851578191656e+00  1.8743513653261914e+01  3.8312389934472471e+01  1.7575203258439691e+02  5.3369383826992703e+02  2.3648944321650397e+03  9.1356372172974498e+03  4.2156399294020572e+04  1.9012064886824851e+05  9.3970787207415712e+05  4.7308989297389472e+06  2.5192807197985098e+07  1.6469893048130799e-01  4.9249240561910163e-01  -5.5392005169158320e-02  5.8062761886111839e-03  -3.9921703887696637e-04  1.6890851996226702e-05  -3.9165975134071757e-07  3.7370367993024741e-09  
2.1868366734443778e-16  9.9999999999999944e-01  -6.8620843408898980e-03  2.9991598521582143e+00  -6.7030541188921808e-02  1.4983372561153075e+01  -6.8228659317864737e-01  1.0470931240208667e+02  -7.8709366544454991e+00  9.3975077825712253e+02  -1.0308664744323180e+02  1.0293457416326753e+04  -1.5161300479685428e+03  1.3301216510095360e+05  -2.4726126156184502e+04  1.9790565967851321e+06  -3.5318998237213717e-03  5.0003076287347692e-01  1.1796092948153747e-03  -4.4775778729810546e-05  5.5772947385814222e-06  5.2787386122023984e-06  -8.5351000405466172e-07  2.7635904944715880e-08  
-7.6889095232160136e-16  9.9999999999999978e-01  3.2130302401477719e-03  2.9927795192165796e+00  3.5617198338758531e-02  1.4890776465861718e+01  4.0904736806606584e-01  1.0346142553307958e+02  5.3069974725757190e+00  9.2183265062102862e+02  7.8092154769413440e+01  1.0012174052819426e+04  1.2918302035580450e+03  1.2817393025016262e+05  2.3773515460520928e+04  1.8882649020525424e+06  1.1497599143352618e-03  4.9828256422318495e-01  -2.2862809466936537e-04  2.6839438004509406e-04  -3.0735446997897751e-05  2.5504569403419684e-06  -7.6323424473308595e-08  2.3159508507282319e-09  
1.5799171675049891e-16  9.9999999999999944e-01  2.6584138979511668e-01  3.1268279011207394e+00  2.7369995874949660e+00  1.7662580522692057e+01  3.0775272320948488e+01  1.5465133741764501e+02  4.1593672637806213e+02  1.9232611955102655e+03  6.8239900296748219e+03  3.1735958102448170e+04  1.3495149963010603e+05  6.5887569434785750e+05  3.1774870614971984e+06  1.6556999950260174e+07  1.3372438433959161e-01  4.9672162460834224e-01  -4.4876985736995743e-02  3.5420478660303776e-03  -1.8850605668458914e-04  6.1120640295767229e-06  -1.0803378563658150e-07  7.9583745464262597e-10  
3.6862511022243701e-16  1.0000000000000000e+00  -2.4082340789821407e-02  3.0107711769038255e+00  -2.4503270495050880e-01  1.5168224830359421e+01  -2.6258342457847021e+00  1.0745732254573670e+02  -3.2261315465139809e+01  9.8354136377972600e+02  -4.5566866224605712e+02  1.1061401450653360e+04  -7.3268906896857443e+03  1.4787310606437677e+05  -1.3262769375861567e+05  2.2952044096204974e+06  -1.1663070285733011e-02  5.0242016391793054e-01  3.7871803621882466e-03  -3.8820222630955755e-04  1.9116409055579148e-05  1.3569005090231383e-06  -2.0280614552858855e-07  5.3966907373838340e-09  
7.3976636416929116e-17  1.0000000000000002e+00  1.9610335923688824e-01  3.0856403613816159e+00  2.0196163355972243e+00  1.6723993605281713e+01  2.2474180837449367e+01  1.3628196292968656e+02  2.9655416909773567e+02  1.5465285803715117e+03  4.6853025578721254e+03  2.3175867000413160e+04  8.8227274539315695e+04  4.3941217823522247e+05  1.9642391831210502e+06  1.0183460518491242e+07  9.7273649441744658e-02  5.0203762645712235e-01  -3.2593001259427531e-02  1.2447831652567919e-03  -3.0878645815056385e-05  4.8016658339503360e-07  -4.1820971457783739e-09  1.5298123786265413e-11  
0.0000000000000000e+00  1.0000000000000002e+00  3.5886036284138084e-01  3.2835289918009942e+00  3.9373811351692711e+00  2.1125462940490220e+01  4.9809338911827766e+01  2.2999713904323116e+02  8.0963428340140479e+02  3.8170925759949746e+03  1.7182921157863755e+04  8.8734650131374598e+04  4.7202966344622610e+05  2.7195729961464037e+06  1.6430837744388092e+07  1.0509644369556442e+08  1.7561632024169391e-01  5.0539605608769889e-01  -5.9536750020565507e-02  4.3062148395326769e-03  -2.0179976087782706e-04  5.9322089641729375e-06  -9.9780490950310061e-08  7.4808450735873661e-10  
-1.3305857759118941e-16  1.0000000000000000e+00  -8.3136115822471466e-03  3.0115272156012449e+00  -8.9630283295494870e-02  1.5176661215503005e+01  -1.0151109919902392e+00  1.0753616799152223e+02  -1.3153578967603671e+01  9.8416249065445970e+02  -1.9562834501466173e+02  1.1062988732272490e+04  -3.3084350018632595e+03  1.4775924084285583e+05  -6.2943136085161677e+04  2.2904775083894893e+06  -3.4299647665354152e-03  5.0273753634787832e-01  9.1470406018728237e-04  -4.4258285753680135e-04  4.5160668835899772e-05  -1.1547793274524831e-06  -8.9068736328939498e-08  4.5358605495558647e-09  
-1.8027387017597242e-17  1.0000000000000002e+00  -1.5815847328683955e-01  3.0572271852962696e+00  -1.6144370490706681e+00  1.6134533860102142e+01  -1.7639592057580472e+01  1.2518722988003081e+02  -2.2578484542047551e+02  1.3229670898374886e+03  -3.4115990389693347e+03  1.8141893743152526e+04  -6.0508416924730038e+04  3.1107240563840989e+05  -1.2494791030940164e+06  6.4694385747368056e+06  -7.8566042368342262e-02  5.0171090128966489e-01  2.6277052810526096e-02  7.4750667298016313e-04  1.3685824264813652e-05  1.5936440528181989e-07  1.0872532295956878e-09  3.3304714252317306e-12  
-2.3625140979664903e-17  1.0000000000000000e+00  -2.3253000638564578e-01  3.1244801563777007e+00  -2.4312142152646423e+00  1.7532269750185812e+01  -2.7839920037200450e+01  1.5202783758450539e+02  -3.8458407733118315e+02  1.8839287455517756e+03  -6.4898784524804905e+03  3.1457547018853566e+04  -1.3338566563654155e+05  6.7482897002586082e+05  -3.3129684335839925e+06  1.7933610074554704e+07  -1.1467583736671177e-01  5.0368898319238975e-01  3.8513770887681688e-02  1.5931764976382906e-03  3.9985378679608908e-05  6.1360194427160440e-07  5.3601522563649739e-09  2.0574103702861764e-11  
8.3141993559379594e-17  1.0000000000000004e+00  1.2135964810957614e-01  3.0338961409410836e+00  1.2285855005041266e+00  1.5664830705808857e+01  1.3208562795051607e+01  1.1664579952162518e+02  1.6468081700149025e+02  1.1582441806739860e+03  2.3946233816883291e+03  1.4634872476297816e+04  4.0322354285857022e+04  2.2765451934633317e+05  7.7925218538607843e+05  4.2473436759917270e+06  6.0440106014227002e-02  5.0107855382217215e-01  -2.0188893638385684e-02  4.3037861795111891e-04  -5.4470697294900684e-06  4.0678496290006712e-08  -1.6563442372230996e-10  2.8349640678548423e-13  
